paper_id,gas_type,matched_pipeline_row,field,verdict
107,ch4,,ghg_control_sd,pipeline_missed
107,ch4,,ghg_unit,both_blank
107,ch4,,ghg_n,both_blank
107,n2o,,doi,both_blank
107,n2o,,latitude,pipeline_missed
107,n2o,,longitude,pipeline_missed
107,n2o,,year,both_blank
107,n2o,,country,pipeline_missed
107,n2o,,cc_species,both_blank
107,n2o,,cc_category,pipeline_missed
107,n2o,,tillage_type_raw,both_blank
107,n2o,,grain_crop_raw,pipeline_missed
107,n2o,,cc_planting_time_raw,both_blank
107,n2o,,cc_terminating_time_raw,both_blank
107,n2o,,irrigation_raw,both_blank
107,n2o,,fertilize_raw,both_blank
107,n2o,,cc_duration_years,both_blank
107,n2o,,location,both_blank
107,n2o,,soil_texture_raw,both_blank
107,n2o,,gas_type,pipeline_missed
107,n2o,,ghg_cc_mean,pipeline_missed
107,n2o,,ghg_control_mean,pipeline_missed
107,n2o,,ghg_cc_sd,pipeline_missed
107,n2o,,ghg_control_sd,pipeline_missed
107,n2o,,ghg_unit,both_blank
107,n2o,,ghg_n,both_blank
107,ch4,,doi,both_blank
107,ch4,,latitude,pipeline_missed
107,ch4,,longitude,pipeline_missed
107,ch4,,year,both_blank
107,ch4,,country,pipeline_missed
107,ch4,,cc_species,both_blank
107,ch4,,cc_category,pipeline_missed
107,ch4,,tillage_type_raw,both_blank
107,ch4,,grain_crop_raw,pipeline_missed
107,ch4,,cc_planting_time_raw,both_blank
107,ch4,,cc_terminating_time_raw,both_blank
107,ch4,,irrigation_raw,both_blank
107,ch4,,fertilize_raw,both_blank
107,ch4,,cc_duration_years,both_blank
107,ch4,,location,both_blank
107,ch4,,soil_texture_raw,both_blank
107,ch4,,gas_type,pipeline_missed
107,ch4,,ghg_cc_mean,pipeline_missed
107,ch4,,ghg_control_mean,pipeline_missed
107,ch4,,ghg_cc_sd,pipeline_missed
107,ch4,,ghg_control_sd,pipeline_missed
107,ch4,,ghg_unit,both_blank
107,ch4,,ghg_n,both_blank
123,n2o,,doi,both_blank
123,n2o,,latitude,pipeline_missed
123,n2o,,longitude,pipeline_missed
123,n2o,,year,both_blank
123,n2o,,country,pipeline_missed
123,n2o,,cc_species,both_blank
123,n2o,,cc_category,pipeline_missed
123,n2o,,tillage_type_raw,both_blank
123,n2o,,grain_crop_raw,both_blank
123,n2o,,cc_planting_time_raw,both_blank
123,n2o,,cc_terminating_time_raw,both_blank
123,n2o,,irrigation_raw,both_blank
123,n2o,,fertilize_raw,both_blank
123,n2o,,cc_duration_years,both_blank
123,n2o,,location,both_blank
123,n2o,,soil_texture_raw,both_blank
123,n2o,,gas_type,pipeline_missed
123,n2o,,ghg_cc_mean,pipeline_missed
123,n2o,,ghg_control_mean,pipeline_missed
123,n2o,,ghg_cc_sd,pipeline_missed
123,n2o,,ghg_control_sd,pipeline_missed
123,n2o,,ghg_unit,both_blank
123,n2o,,ghg_n,both_blank
123,n2o,,doi,both_blank
123,n2o,,latitude,pipeline_missed
123,n2o,,longitude,pipeline_missed
123,n2o,,year,both_blank
123,n2o,,country,pipeline_missed
123,n2o,,cc_species,both_blank
123,n2o,,cc_category,pipeline_missed
123,n2o,,tillage_type_raw,both_blank
123,n2o,,grain_crop_raw,both_blank
123,n2o,,cc_planting_time_raw,both_blank
123,n2o,,cc_terminating_time_raw,both_blank
123,n2o,,irrigation_raw,both_blank
123,n2o,,fertilize_raw,both_blank
123,n2o,,cc_duration_years,both_blank
123,n2o,,location,both_blank
123,n2o,,soil_texture_raw,both_blank
123,n2o,,gas_type,pipeline_missed
123,n2o,,ghg_cc_mean,pipeline_missed
123,n2o,,ghg_control_mean,pipeline_missed
123,n2o,,ghg_cc_sd,pipeline_missed
123,n2o,,ghg_control_sd,pipeline_missed
123,n2o,,ghg_unit,both_blank
123,n2o,,ghg_n,both_blank
123,n2o,,doi,both_blank
123,n2o,,latitude,pipeline_missed
123,n2o,,longitude,pipeline_missed
123,n2o,,year,both_blank
123,n2o,,country,pipeline_missed
123,n2o,,cc_species,both_blank
123,n2o,,cc_category,pipeline_missed
123,n2o,,tillage_type_raw,both_blank
123,n2o,,grain_crop_raw,both_blank
123,n2o,,cc_planting_time_raw,both_blank
123,n2o,,cc_terminating_time_raw,both_blank
123,n2o,,irrigation_raw,both_blank
123,n2o,,fertilize_raw,both_blank
123,n2o,,cc_duration_years,both_blank
123,n2o,,location,both_blank
123,n2o,,soil_texture_raw,both_blank
123,n2o,,gas_type,pipeline_missed
123,n2o,,ghg_cc_mean,pipeline_missed
123,n2o,,ghg_control_mean,pipeline_missed
123,n2o,,ghg_cc_sd,pipeline_missed
123,n2o,,ghg_control_sd,pipeline_missed
123,n2o,,ghg_unit,both_blank
123,n2o,,ghg_n,both_blank
123,n2o,,doi,both_blank
123,n2o,,latitude,pipeline_missed
123,n2o,,longitude,pipeline_missed
123,n2o,,year,both_blank
123,n2o,,country,pipeline_missed
123,n2o,,cc_species,both_blank
123,n2o,,cc_category,pipeline_missed
123,n2o,,tillage_type_raw,both_blank
123,n2o,,grain_crop_raw,both_blank
123,n2o,,cc_planting_time_raw,both_blank
123,n2o,,cc_terminating_time_raw,both_blank
123,n2o,,irrigation_raw,both_blank
123,n2o,,fertilize_raw,both_blank
123,n2o,,cc_duration_years,both_blank
123,n2o,,location,both_blank
123,n2o,,soil_texture_raw,both_blank
123,n2o,,gas_type,pipeline_missed
123,n2o,,ghg_cc_mean,pipeline_missed
123,n2o,,ghg_control_mean,pipeline_missed
123,n2o,,ghg_cc_sd,pipeline_missed
123,n2o,,ghg_control_sd,pipeline_missed
123,n2o,,ghg_unit,both_blank
123,n2o,,ghg_n,both_blank
123,n2o,,doi,both_blank
123,n2o,,latitude,pipeline_missed
123,n2o,,longitude,pipeline_missed
123,n2o,,year,both_blank
123,n2o,,country,pipeline_missed
123,n2o,,cc_species,both_blank
123,n2o,,cc_category,pipeline_missed
123,n2o,,tillage_type_raw,both_blank
123,n2o,,grain_crop_raw,both_blank
123,n2o,,cc_planting_time_raw,both_blank
123,n2o,,cc_terminating_time_raw,both_blank
123,n2o,,irrigation_raw,both_blank
123,n2o,,fertilize_raw,both_blank
123,n2o,,cc_duration_years,both_blank
123,n2o,,location,both_blank
123,n2o,,soil_texture_raw,both_blank
123,n2o,,gas_type,pipeline_missed
123,n2o,,ghg_cc_mean,pipeline_missed
123,n2o,,ghg_control_mean,pipeline_missed
123,n2o,,ghg_cc_sd,pipeline_missed
123,n2o,,ghg_control_sd,pipeline_missed
123,n2o,,ghg_unit,both_blank
123,n2o,,ghg_n,both_blank
123,n2o,,doi,both_blank
123,n2o,,latitude,pipeline_missed
123,n2o,,longitude,pipeline_missed
123,n2o,,year,both_blank
123,n2o,,country,pipeline_missed
123,n2o,,cc_species,both_blank
123,n2o,,cc_category,pipeline_missed
123,n2o,,tillage_type_raw,both_blank
123,n2o,,grain_crop_raw,both_blank
123,n2o,,cc_planting_time_raw,both_blank
123,n2o,,cc_terminating_time_raw,both_blank
123,n2o,,irrigation_raw,both_blank
123,n2o,,fertilize_raw,both_blank
123,n2o,,cc_duration_years,both_blank
123,n2o,,location,both_blank
123,n2o,,soil_texture_raw,both_blank
123,n2o,,gas_type,pipeline_missed
123,n2o,,ghg_cc_mean,pipeline_missed
123,n2o,,ghg_control_mean,pipeline_missed
123,n2o,,ghg_cc_sd,pipeline_missed
123,n2o,,ghg_control_sd,pipeline_missed
123,n2o,,ghg_unit,both_blank
123,n2o,,ghg_n,both_blank
